iteration,best_loss,loss,loss_oe,loss_prompt,loss_softmax
282,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
283,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
284,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
285,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
286,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
287,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
288,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
289,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
290,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
291,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
292,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
293,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
294,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
295,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
296,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
297,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
298,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
299,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
300,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
301,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
302,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
303,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
304,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
305,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
306,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
307,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
308,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
309,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
310,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
311,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
312,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
313,0.18397757,"[0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191 0.8328191
 0.8328191 0.8328191]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477 -0.22734477
 -0.22734477 -0.22734477 -0.22734477 -0.22734477]","[1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639 1.0601639
 1.0601639 1.0601639]"
